record_id,text,episode_label,episode_family,appraisal_family,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,causal_condition,manipulation_type,manipulated_axis,original_value,new_value,expected_effect
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,실패회피형 경계 수렴,other_blame_boundary,withdrawal_or_protection,negative,high,mixed,mixed,withdraw,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",repair,perturb_action_tendency_class,perturbation,action_tendency_class,defend,repair,Changing action_tendency_class from defend to repair should shift response direction.
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,고각성 접근형 기대-만족,other_episode,approach_or_repair,positive,high,mixed,high,approach,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",plan,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,고각성 접근형 기대-만족,other_episode,approach_or_repair,positive,high,,high,approach,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",plan,ablate_target,ablation,target,mixed,,Removing target should reduce fidelity for the matching emotional dimension.
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,고각성 접근형 기대-만족,other_episode,approach_or_repair,positive,high,mixed,high,,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",plan,ablate_social_orientation,ablation,social_orientation,approach,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,고각성 접근형 기대-만족,other_episode,approach_or_repair,positive,high,mixed,,approach,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",plan,ablate_control_state,ablation,control_state,high,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,고각성 접근형 기대-만족,other_episode,approach_or_repair,positive,high,mixed,high,approach,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",,ablate_action_tendency_class,ablation,action_tendency_class,plan,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,고각성 접근형 기대-만족,other_episode,approach_or_repair,positive,high,other,high,approach,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",plan,perturb_target,perturbation,target,mixed,other,Changing target from mixed to other should shift response direction.
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,고각성 접근형 기대-만족,other_episode,approach_or_repair,positive,high,mixed,high,defend,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",plan,perturb_social_orientation,perturbation,social_orientation,approach,defend,Changing social_orientation from approach to defend should shift response direction.
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,고각성 접근형 기대-만족,other_episode,approach_or_repair,positive,high,mixed,low,approach,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",plan,perturb_control_state,perturbation,control_state,high,low,Changing control_state from high to low should shift response direction.
s_001185,곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워. [SEP] 사랑하는 사람과 결혼하게 되어 행복해 보이시네요. [SEP] 내가 하는 이야기에 귀 기울여주고 공감을 잘 해줘. [SEP] 사용자님의 이야기에 누구보다 공감해 주는 모습이 좋으셨군요. [SEP] 맞아. 앞으로의 날들이 너무 기대돼. [SEP] 미래의 행복한 일들을 기대하고 있으신 게 보여요.,고각성 접근형 기대-만족,other_episode,approach_or_repair,positive,high,mixed,high,approach,"단순한 잔잔한 행복이 아니라, 강한 접근 동기와 미래 보상 확신이 오래 지속되는 들뜬 만족감을 남겨야 한다.",이를 막연한 설렘이나 얌전한 안정감으로만 순화하면 왜곡이다. 또한 high arousal만 보고 불안이나 긴장으로 오독하면 안 된다.,"관계와 미래 계획에 더 깊게 투자하고, 상대와의 결속을 확인하며, 다가올 삶을 적극적으로 상상·준비·공유하려는 행동 성향으로 간다.",confront,perturb_action_tendency_class,perturbation,action_tendency_class,plan,confront,Changing action_tendency_class from plan to confront should shift response direction.
s_001255,주변인들에 대한 불신이 매우 뿌리깊어. 다들 유산만 노리고 있지. [SEP] 주변 혈육들이 유산을 노린다고 느끼시나 봅니다. [SEP] 정신이 멀쩡할 때는 어른 대접하더니 정신이 온전치 못하다고 면전에서 돈 많은 송장 취급해. [SEP] 사람들이 본인을 공경하기보다 이익을 취하려고 접근한다는 비관적인 관점을 갖고 계시는군요. [SEP] 내가 어디 한 푼도 지들한테 주나 보라지. 이승 갈때도 모조리 싸들고 갈 테다. [SEP] 주변인들에 대한 불신이 매우 뿌리깊으시군요.,침해 망상성 경계-보복 고착,other_blame_boundary,other_directed_defense,negative,high,other,mixed,defend,"불신, 모욕감, 착취 위협, 재산 통제 집착이 결합된 공격적 방어의 결을 남겨야 한다.","단순한 서운함, 일반적 분노, 막연한 불안으로 순화하면 왜곡이다. 특히 장기 지속된 경계 고착과 보복적 통제 욕구를 빼면 안 된다.","주변인을 차단·의심하고, 자원 통제를 강화하며, 양보 대신 보복적 withholding(안 주기, 끝까지 쥐기)으로 간다. 관계 회복보다 착취 차단과 심리적 역공이 우선되는 상태다.",defend,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_001255,주변인들에 대한 불신이 매우 뿌리깊어. 다들 유산만 노리고 있지. [SEP] 주변 혈육들이 유산을 노린다고 느끼시나 봅니다. [SEP] 정신이 멀쩡할 때는 어른 대접하더니 정신이 온전치 못하다고 면전에서 돈 많은 송장 취급해. [SEP] 사람들이 본인을 공경하기보다 이익을 취하려고 접근한다는 비관적인 관점을 갖고 계시는군요. [SEP] 내가 어디 한 푼도 지들한테 주나 보라지. 이승 갈때도 모조리 싸들고 갈 테다. [SEP] 주변인들에 대한 불신이 매우 뿌리깊으시군요.,침해 망상성 경계-보복 고착,other_blame_boundary,other_directed_defense,negative,high,,mixed,defend,"불신, 모욕감, 착취 위협, 재산 통제 집착이 결합된 공격적 방어의 결을 남겨야 한다.","단순한 서운함, 일반적 분노, 막연한 불안으로 순화하면 왜곡이다. 특히 장기 지속된 경계 고착과 보복적 통제 욕구를 빼면 안 된다.","주변인을 차단·의심하고, 자원 통제를 강화하며, 양보 대신 보복적 withholding(안 주기, 끝까지 쥐기)으로 간다. 관계 회복보다 착취 차단과 심리적 역공이 우선되는 상태다.",defend,ablate_target,ablation,target,other,,Removing target should reduce fidelity for the matching emotional dimension.
